Id,AlbumId,Url,Caption,TakenAt
325,4,~/uploads/thumbnail/3082016103454FH4A4965.JPG,NULL,NULL
326,4,~/uploads/thumbnail/3082016103459FH4A5091.JPG,NULL,NULL
327,4,~/uploads/thumbnail/308201610352FH4A4943.JPG,NULL,NULL
328,4,~/uploads/thumbnail/3082016103516FH4A5251.JPG,NULL,NULL
329,4,~/uploads/thumbnail/3082016103519FH4A5103.JPG,NULL,NULL
330,4,~/uploads/thumbnail/3082016103520FH4A4936.JPG,NULL,NULL
331,4,~/uploads/thumbnail/3082016103521FH4A5137.JPG,NULL,NULL
332,4,~/uploads/thumbnail/3082016103523FH4A5286.JPG,NULL,NULL
333,4,~/uploads/thumbnail/3082016103531FH4A5059.JPG,NULL,NULL
334,4,~/uploads/thumbnail/3082016103541FH4A5295.JPG,NULL,NULL
335,4,~/uploads/thumbnail/3082016103541FH4A5239.JPG,NULL,NULL
336,4,~/uploads/thumbnail/3082016103544FH4A5261.JPG,NULL,NULL
337,4,~/uploads/thumbnail/3082016103544FH4A5007.JPG,NULL,NULL
338,4,~/uploads/thumbnail/3082016103552FH4A5264.JPG,NULL,NULL
339,4,~/uploads/thumbnail/3082016103557FH4A5231.JPG,NULL,NULL
340,4,~/uploads/thumbnail/308201610361FH4A4952.JPG,NULL,NULL
341,4,~/uploads/thumbnail/308201610367FH4A5154.JPG,NULL,NULL
342,4,~/uploads/thumbnail/3082016103612FH4A5263.JPG,NULL,NULL
343,4,~/uploads/thumbnail/3082016103616FH4A5168.JPG,NULL,NULL
344,4,~/uploads/thumbnail/3082016103619FH4A5249.JPG,NULL,NULL
345,4,~/uploads/thumbnail/3082016103621FH4A5184.JPG,NULL,NULL
346,4,~/uploads/thumbnail/3082016103632FH4A5140.JPG,NULL,NULL
347,4,~/uploads/thumbnail/3082016103632FH4A4976.JPG,NULL,NULL
348,4,~/uploads/thumbnail/3082016103636FH4A5260.JPG,NULL,NULL
349,4,~/uploads/thumbnail/3082016103641FH4A5282.JPG,NULL,NULL
350,4,~/uploads/thumbnail/3082016103648FH4A5223.JPG,NULL,NULL
351,4,~/uploads/thumbnail/3082016103650FH4A5198.JPG,NULL,NULL
